book,chapter,line_number,line_content,
ACT,21,05230," {35} Naraha poccadeni totoccamaro bacco tanimanabote naraha madirra Paoro inarrizomanauiuarrine dameraqquiri nazapa pouadenirrine oppina tarraro. Nazapa isso teppeppedeni Paoro idimemana, meme da iquenaza iaccanimanarrari.",
ACT,21,05231, {36} Naraha nattideniuarri rrauirronarraria: —Zoqquena! Zoqquena! −quenarrari.,
ACT,21,05232," {37} Nazapa totoqquezima memeuarriccaza bacco tamaronimanazapa Paoro isso teppeppedenicca tamineza uati tarrari: —Niza pazerre! tiaza uati onaccana rrehe taqui? −narrari. (Naraha Paoro Cresiacca madirra attiza uati taza tamine mittazapa pouaza uati tarrari) —A zama Cresiacca madirra atti nauato tinaqui? −narrari. —(Rrehe, nauato onani −narrari Paoro.)",
ACT,21,05233, {38} Nazapa tamine attia: —Naraha zodeodeni tiaza uadimana naza oua: Tiape zama Ezitocca madirra tirrarraroqui? onapa.,
ACT,21,05234," Arra uarrano taideccaza toponi uauarrina zozorrodedeni 4 mil quenaha madirra madide nouerauiuarri queriqquimanarrari, rromanodeniza rrazire inanemananiuarrine. Narrarideni tamineridenibote tirrarraroqui? onaraha −narrari rromanodenicca isso teppeppedenicca tamine deni torrauicca.",
ACT,21,05235," {39} Naraha Paoro attipa: —Ouape narrari orrarrerani. Ouape zodeo madirra, zama Sirisiauarri ossonarrarode. Occa oza pananipe Tarso. Narrarope oza panani imeni. Madirra bazima nauatoqquiri naui. Ouattiza rrehe taqui? Occa madirraza uati onaccana, onarraro −narrari.",
ACT,21,05236," {40} Nazapa tamine rrehe naza Paoropa totoqquezima uariza poua zepe memeuarri da icanarraro, tocadidireuiuarrine. Tocadidire nazapa zodeodeniza uati tarrari. Pouadeni atti ebereoza uati uati tarrari.",
ACT,21,05236r," {40} Nazapa tamine rrehe naza Paoropa totoqquezimaza uariza poua zepe memeuarri da icanarraro, tocadidireuiuarrine. Tocadidire nazapa zodeodeniza uati tarrari. Pouadeni atti ebereoza uati uati tarrari.",
ACT,22,05237,Atos dos Apóstolos 22,
ACT,22,05238," {1} Nazapa Paoro uati tarrari: —Rrehe ouimecotedeni, ime rrocouideni, tiadeniza occa uima uati onana, titauaribobo canarri. Ouaza: “Uaidira tinani” tiqueneraha ouape uima ocappirani, nouerani −narrari.",
ACT,22,05239, {2} Nazapa Paoro poua attiza uati uati tazapa zodeodeni pouadeni atti ebereo mittemanazapa denima tocadidire narrari. Nazapa Paoro attia:,
ACT,22,05240," {3} —Ouape zodeo madirra orrani, zama Sirisiacca oza panani Tarsoza ossonarraro −narrari. —Naraha arri oza panani Zerozarezana onapirrarode. Nazama oua maridepa Camarieoparra. Madirra bazima poua oni nauatoqquiri naui.",
ACT,22,05241, Pouapa icca ididenicca marinarra maride bica tarrari. Icca ididenicca marinarra oua mari canauissa tade. Ouape narraro uimaza ibora onade. Nazama Deotoui naqui damera onade. Pina rridapana tiadeni Deoza dameraqquiri tiquenarrarossa onarrarode.,
ACT,22,05242," {4} Nazama ouape arra Zesoza rrehe quenarrarideni onarrizobaqquiuiuarrine touideni occarizeza otadamazapa ouattiza toponi cocorouarri coro coro ihizimabaqquimana nade. Maqquiderre, amonerredenima rricauiuarrine ohonanaccade.",
ACT,22,05243," {5} Arri occa uimape dada toqquimadedenicca tamine deni torrarrari, ime rrocouideni tezerre nauatoqquiri naui. Pouadeniza: “Parrissaqui?” tiquenezape: “Rrehe, parrissa, nama narizaccade” quenauitoui. Pouadeniza naqui uati onezape pouadeni atti uima teppeza dozo nani ouaza da iquenezape oza panani Damascouarri poccadeni uima ouaccarrarode.",
ACT,22,05244, Naui Damascocca zodeodenicca taminedeniza noue onarizaniuarrine zorro onarrarode. Narraro uimaza Damascocca Zesoza rrehe quenarrarideni qqui onabaqquiza otadamaza arri Zerozareuarri ouaccani-baqquizapa inarrizo-baqquimanauiuarrine oneza occarrarode.,
ACT,22,05245, {6} —Nezape Damasco rraui occarraro… marri orrari uaririnaza Damasco bacco onabote naraha memeuarricca ssiuarrani dacorehe amazati ouaza bacco naronezape ouinori nemaneheza ssiuarrauarrani nade.,
ACT,22,05246," {7} Nezape ouedima, namiza opona naza ouaza uaua naui omittade: “Saoro, Saoro nerrecotoui occa madirra nanarrizo tarizarraro? Arra occa madirra nanarrizo tarizarrarope pina oua nanarrizo tarizarrarossa narraro” nade ouaza.",
ACT,22,05247," {8} Naraha manaco pouaza uati onade: “Tiape nerrecorrari?” onade. Nazapa: “Ouape Nazaretiuarricca Zeso orrani, tiape oua tinarrizorraro” nade ouaza.",
ACT,22,05248, {9} Nazama arra ouaza rraui torrarrarideni naco ssiuarrani qqui toquenaza uarro canireraha Zeso ouaza uati taui mouini mittemanaraha pocca uima mittemana-rrarade.,
ACT,22,05249," {10} Nezape pouaza uati onade: “Oua Zozossede nerrecoma onapazerre?” onade. Naraha ouaza uati tade: “Titemeza oza panani Damascouarri ticcarri. Nanizana occa uima, arri ouaza tizepe irriniuarrinecca uima timittaniuarrine” nade ouaza.",
ACT,22,05250, {11} Nazama ouape ssiuarrani zibehiboterrine onocco siri torrezape ouatimadedeni ozepeza oua rroca iquenazana Damascouarri bacco onade.,
ACT,22,05250r, {11} Nazama ouape ssiuarrani zibehiboterrine onocco siri torrezape ouatimadedeni ozepeza oua rroca iquenezana Damascouarri bacco onade.,
ACT,22,05251, {12} —Naraha naui Damascozapa madirra oni Anania madirrari. Pouapa Moizecca marinarraza ibora tarrari. Damascocca zodeodeni pouaza: “Madirra bicaui” quequenanarrari.,
ACT,22,05252," {13} Nazapa Anania oua qquide ccarronarrari, bacco naza ouaza uati tade: “Ouimecote Saoro, tinoccope ssire tana” nanarra onocco ssire-re, Anania parra qqui onariui nade.",
ACT,22,05253," {14} Nazapa Anania denima ouaza uati tade: “Abi Deopa icca ididenicca Deo, narraria arri Deo pocca zossenirrissa tinananiuarrine tia tocatterrizarrari. Pocca Erredeni Bicabote qqui tinauiuarrine naqui tia tocatterrizarrari. Poua atti uati taui naqui timittaniuarrine Deo tia tocatterrizarrari” nade ouaza.",
ACT,22,05254," {15} “Nazama Deo Pouarrine qqui tinarraro, timittarraro naqui madirra bazimaza tecomerarizaniuarrine.",
ACT,22,05255," {16} Rrari, rridapanape passo dopaniza niniqui ticarrirri. Denima tinarro-rrerana. Ia Zozossede pouaza uati tinarri, tia tonassiuauauiuarrine, ticca uimasiri peperri inananiuarrine” nade Anania atti ouaza −narrari Paoro.",
ACT,22,05256, {17} Nazapa Paoro denima uati uati tarrari: —Nezape oza panani Zerozareuarri bacco onaniza Deoza dada toqquimauarri oqquezimeza Deoza uatide orrezape Deorrine ouaza pina occa uadassa naraha parrissa qqui onade.,
ACT,22,05257, {18} Oua Zozossede Zeso ouaza auatozapa ouaza uati tade: “Arri Zerozareuarripe tineboza uassinarra ticcarri. Arra Zerozarecca madirrapa otauimari mari ticanabaqqui tarrararro. Occa uimaza uaribodeni didiqquiri naui” nade.,
ACT,22,05258," {19} Naraha ouape Zerozareza poua tauimari mari ocanabaqquiuiuarrine touini oneza pouaza uati onade: “Oua Zozossede, arrarrari madirradenipa occa madiecca uima nauatoqquiri naui.",
ACT,22,05259, Arra zodeodenicca Deo Atti mamari onihi onihiuarri ohoccariza nezape tiaza rrehe quenarrarideni ohotadama naccade. Ohonarrizobaqqui nazapa arra toponi cocoroza coro coro ohozimabaqqui naui naco nauatoqquiri naui.,
ACT,22,05260," {20} Arra ticca zozosse, tetti uauati narizade Estevao iquenaqquimanaza emene toccaza naco nani zaboraza cattade oua nade. ‘Zoqquena, zoqquena’ quenazapa rrehe onade. Arra Estevao quenade ppauaqquiri nauiuarrine naco eterorideni motaranicca ssiti quenaza eterorideni ouacauade occa uima naco nauatoqquiri naui” onade oua Zozossedeza.",
ACT,22,05261," {21} Naraha manaco oua Zozossede ouaza uati tade: “Peperri, ticcarri. Rridapanape zama uarri tanicca madirra zodeo querrena-rrararrarideni mari ticanabaqquiuiuarrine tia zosse onarraro” nade ouaza −narrari Paoro.",
ACT,22,05262," {22} Nazapa zodeodeni mouaraza tauaribobo canaraha Paoro: —Zodeo querrena-rrararrarideni maride occaniuarrine −naui mittemanazapa denima mittade nacasseraqquiri naza parra moua toquenariui narrari. —Rrari zoqquena, zoqquena! Atti nama nauipa madi-rrarana! −quenade.",
ACT,22,05263, {23} Uadimanaza rrouaua rrouaua cananarra poccadeni etero motaranicca ssiti quenaza ppoto ppoto quenazapa Paorouarri ssiqui naqui quena quena quenarrari.,
ACT,22,05264, {24} Nanarra rromanodenicca isso teppeppedenicca tamine deni torrauicca pocca isso teppeppedeniza uati tarrari: —Arrarraripa oza bodiuarri rroca tizimemanarro! −narrari.,
ACT,22,05265," Nazapa oza bodiza Paoro cossi inaqquimanauiuarrine icazossebaqquirrari: —Rrari, cossi taqquimanarro. Nerrecotoui zodeodeni pouaza rrouaua rrouaua canarrari? Cossi taqquimanazana iaza pocca uima ecomeraniuarrine −narrari.",
ACT,22,05266," {25} Nazapa Paoro cossi quenauiuarrine birri rrore, isso rrore iquenaraha Paoro isso teppeppedeni zossedeza uati tarrari: —Tiape ouaza nauato tinerrerarraro nitide. Ouape rromano madirra orraua. Uima cacattemadeuarri oua tiaqquemana-rrereraha oua cossi tezape oppinera taqui? Oppina teraha −narrari.",
ACT,22,05267, {26} Nazapa arra Paoro atti mittazapa isso teppeppedeni zossede pocca tamineza uati tauiuarrine rroppa taniza uati tanirrari: —Tetti nerrecoma tani? Arraccarrari madirrapa: “Rromano madirra orrani” napa −narrari pocca tamineza.,
ACT,22,05268," {27} Nazapa rromanodenicca isso teppeppedenicca tamine deni torrauicca Paoroza uatide toccarrari: —Parrissaqui? Tiape rromano madirra tirraqui? −narrari. Nazapa: —Rrehe, ouape parrissa rromano madirra orrani −narrari Paoro.",
ACT,22,05269, {28} Nazapa isso teppeppedenicca tamine atti: —Ouape rromanodeni orraniuarrine manaconi ziniro uemani da onezana rromanodeni orrarrarode −narrari. Naraha Paoro attipa: —Ouape rromano madirra orrezape ziniro da onerrerade. Ossonaponizama rromano orrani −narrari Paoro.,
ACT,22,05270," {29} Nazapa isso teppeppedeni Paoro cossi quenabote narraridenipa Paoro atti mittemanazapa touarri-baqquiqqui nade. Poccadeni tamine naco cappinarrari. Poua attiza rromano madirra cadeiaza rrore iquenarrari, cossi inaqquimanazapa pouazana uima ssonarinitouiraha. Pouaza oppina teza paparra narrari.",
ACT,22,05271," {30} Uada ssiuarrapa rromanodenicca isso teppeppedenicca tamine atti: —Nerrecotoui zodeodenipa Paoroza boqueqquiri narrari? −nazapa Paoro cadeiaza dicca inaza pouaza uati tarrari: —Niza, uaua onabaqquiza queriqquimanazana ticca uima icattememananiuarrine −narrari.",
ACT,22,05272," Nazapa dada toqquimade taminedeni, zodeodenicca uima cacattemadedeni deni toquerrenarrarideni tezerre queriqquimanaza rromanodenicca isso teppeppedenicca tamine Paoro iaqquezimazapa taminedeni baccodeniuarri uarrari.",
ACT,23,05273,Atos dos Apóstolos 23,
ACT,23,05274," {1} Nazapa Paoro zodeodenicca uima cacattemadedeniuarri tocatta naza uati tarrari: —Ouimecotedeni, ouape obodi bica teza omadinissa tarraroa arri rridapana omadirraroparri. Deoza naqui occa madie auato tarraro −narrari Paoro.",
ACT,23,05275, {2} Naraha dada toqquimadedenicca tamine deni torrarrari Ananiapa naui Paoro uinoriza madirra domo uarrarideni icazossebaqquirrari: —Arrari ppa tizimemanarro! −narrari.,
ACT,23,05276," {3} Naraha Paoro pouaza uati tarrari: —A, tiape mamaizade! Niza manaco Deopa tia ppa tacossauitoui! Uima cacattemade tirreraha uima oppina tani titinana narraro. Moizecca marinarra nauato tinezape pina occa uimara ticattemanitouiraha. Ouarrari ppa izimemananiuarrine ticazossebaqquizapa Moizecca marinarra zori tinanarraro −narrari.",
ACT,23,05277, {4} Naraha naui Paoro uinoriza madirra domo uarrari attidenia: —Nerrecotoui Deoza dada toqquimadedenicca tamine deni torrarrariza tetti uaidira teza uati tinarraro? −quenarrari.,
ACT,23,05278," {5} Nanarra Paoro pouadeniza uati tarrari: —Ouimecotedeni, pouapa dada toqquimadedenicca tamine deni torrarrari ssamo oneza pouaza atti atti onarraropa. Arri Deo Atti dozo nanizape: “Madirradenicca tamineza tamassomana terrerarri” nani. Narraro uima nauato oneraha −narrari Paoro.",
ACT,23,05279, {6} Nazapa Paoro bodi nauato tarraria arra zodeodeni motaha arra marinarra onini parizeoza rrehe quenarrarideniparra. Poccadeni marinarrape onihi ecauemanarraro. Zodeodeni motaha arra marinarra onini sadoseoza rrehe quenarrarideniparra. Poccadeni marinarrape onihi ecauemanarraro.,
ACT,23,05280," Nazapa parizeodeni pouaza uatideni uanaqquiri nauiuarrine Paoropa rrazirema uati tarrari: —Ouimecotedeni, ouape marinarra parizeoza rrehe onani, occa abi naco rrehe narrari. Nazama ouape arra rricarraridenipa nauatonimanauitoui ohonanarraro. Narraro occa uimarrinea ouaza uadiqquiri narraridenipa oua inarrizomananiuarrine touini quequenanarrari −narrari Paoro.",
ACT,23,05281," {7} Paorocca uima nema nani mittemanazapa parizeodeni, sadoseodeni tezerre pouadenira boquemanaza zaua zaua canarrari. Nazapa uima cacattemadedeni uima inapamemanezapa rrehe canire-rrararrari.",
ACT,23,05282," {8} Arra marinarra sadoseoccape: —Izoqquezape inauatoninira tani, Deocca zozosse tabaqqui memeuarricca naco noueraui, icorime naqui nouerani −quequenanarrari. Naraha marinarra parizeoccape: —Izoqquezape inauatoni tani, Deocca zozosse tabaqqui memeuarricca naco madimanaui, icorime naqui icarrini −quequenanarrari.",
ACT,23,05283, {9} Nazapa sadoseodeni parizeodeni tezerre poccadeni marinarra acconi cauadirezapa rrazirema zaua zaua canarrari. Nazapa zodeodenicca marinarra maridedeni mota arra marinarra parizeoza rrehe quenarraridenina Paoro atti acco icanemanauiuarrine totememana narrari.,
ACT,23,05284," Nazapa uati toquenarrari: —Arrarrari madirrapa uimasiri cappiraui. Nerrecotoui tinarrizomanauiuarrine? Tocorime uitide, Deocca zozosse memeuarricca uitide pouaza uati tarrari −quenarrari.",
ACT,23,05285, {10} Naraha uadimanaza denima parra moua toquenariui nazapa isso teppeppedenicca tamine cappinarrari.,
ACT,23,05286," Paoro arrauarri rroca arrauarri rroca iquenaui qqui taza poua bodipa: —A, inatarrorimanaza zoqquerana −naza pocca isso teppeppedeni rrauirronauiuarrine uaua narrari: —Paoro inanazoqque-manabote naui! Qqui tiquenarro! Dama tiquenaza icca ozauarri tiaccanimanarro −narrari. Nazapa poccadeni ozaza uezapomarrari Paoro.",
ACT,23,05287," {11} Narraro zomepe ia Zozossede auatoza Paoro uinoriza ua narrari. Pouaza uati tarrari: —Paoro, daco tirrirana! Arri orrine qqui tinarraro, timittarraro naqui arri Zerozareza tecomerarizarrarope niza oza panani Rromauarri naqui tecomerapomanitoui −narrari.",
ACT,23,05288," {12} Uada ssiuarrapa zodeodeni mota queriqquipomaza pouadenira Paoro inanazoqque-manauiuarrine rrehe canirerrari. Nazapa attidenia: —Paoro inanazoqque-rraraccazama irripa-rreraccana, ze inerreraccana −quenarrari. —Arri ettissa inane-rrerezape Deo ia tonarrizo-baqquiza bica tani, inarraro −quenarrari.",
ACT,23,05289, {13} Nazama arra Paoro inanazoqquena quenarraridenipa madirra 40 denima queriqquimanarrari.,
ACT,23,05290," {14} Nazapa dada toqquimade taminedeni, ime rrocouideni tezerre pouadeniza uatide rraui torrarrari: —Iape uima inarrorarraro, Paoro inanazoqqueuiuarrine. Inanazoqque-rraraccazama irripa-rreraccana, inarraro. Ettissa inane-rrerezape Deo ia tonarrizo-baqquiza bica tani, inarraro −quenarrari.",
ACT,23,05291," {15} Nazapa: —Rrari, arrima inana: Tiadenipe uima cacattemadedeni tezerre arra rromanodenicca isso teppeppedenicca tamineza timaizemanana.",
ACT,23,05292," Arrima tiquenarri: “Paorocca uima icattemanissa taniuarrine poua atti denima imittana, ineza Paoro arrauarri teccarronapomana” tiquenaza eccarronemana-pomauiuarrine. Nazama iape arri rrauiza inarroraza iaqqueqquime-manazapa Paoro inanazoqqueuiuarrine −quenarrari.",
ACT,23,05293, {16} Naraha Paoro poua rridobadipa birredi zodeodeni rrara quenauicca uima mittazapa isso teppeppedenicca ozauarri birrediza uatide toccarrari. Bacco taza toqquezimazapa Paoroza poua rrara iquenauicca uima uati tarrari.,
ACT,23,05294," {17} Nazama Paoropa rromanodenicca isso teppeppedeni zossede orrariaza uaua nazapa pouaza uati tarrari: —Rrari, arrarrari zabisso ticca tamineza tiaccanirro, pocca uima uati tauiuarrine −narrari.",
ACT,23,05295," {18} Nazapa pocca tamineuarri zabisso iaccanizapa pocca tamineza uati tarrari: —Arra Paoro toponi cocoroza uezarraripa ouaza uaua naza atti arrama narrari: “Arrarrari zabissopa ticca tamineza tiaccanirro, pocca uima uati tauiuarrine” naza ouaccarronarrariparra −narrari.",
ACT,23,05296," {19} Nazama rromanodenicca isso teppeppedenicca tamine deni torrauiccapa zabisso birri dama, madirra ouaha mittemana-rrarauiuarrine madirra nouerauiuarri iacca-cca naza uati tarrari: —Nirra nerreco uimara ouaza uati tinaniuarrine? −narrari.",
ACT,23,05297," {20} Nazapa zabisso attipa: —Rrehe, zodeodeni occa coco inanazoqque-manauiuarrine rrehe canireui omitteza uatide occarronarraro. Izamassapa poccadeni uima cacattemadedeniza Paoro tiaqquezimapomauiuarrine tiaza uati toquenauitoui: “Paorocca uima icattemanissa taniuarrine poua atti denima imittaccana” quenauitoui.",
ACT,23,05298," {21} Naraha pouadeni attiza rrehe terrerana −narrari. —Madirra 40 quenauitide, denima uitide, rraui inidiza pouadeni tonarrimemanaza occa coco tossoniqquimazapa inanazoqque-manauitoui.",
ACT,23,05299," Nazama attidenipa arrama quenaui omittapa: “Inanazoqque-rraraccazama irripa-rreraccana, ze inerreraccana. Ettissa inane-rrerezape Deo ia tonarrizo-baqquiza bica tani” quenaparra −narrari. —Narraro uima narroremanarrari. Rrehe tanitoui madimanaccaui −narrari Paoro rridobadi.",
ACT,23,05299r," Nazama attidenipa arrama quenaui omittapa: “Inanazoqque-rraraccazama irripa-rreraccana, ze inerreraccana. Ettissa inane-rrerezape Deo ia tonarrizo-baqquiza bica tani” quenaparra −narrari. —Narraro uima narroremanarrari. Rrehe tanitoui madimanaccaui -narrari Paoro rridobadi. (Paoro caripene bedipa)",
ACT,23,05300," {22} Naraha isso teppeppedenicca taminea: —Rrehe, peperri, omittani. Ticcanina. Naraha: “Isso teppeppedenicca tamineza uati onapa” terrerana. Tecomana, onarraro −narrari.",
ACT,23,05301, {23}-{24} Nazapa isso teppeppedenicca tamine arra zama arobeni Zodea cacauade Perisiza Paoro zosse inauiuarrine isso teppeppedeni zossede pamaha uaua inabaqquirrari. Uedarronazapa pouadeniza uati tarrari: —Ticcadeni isso teppeppedeni tinanarrorariza-baqquimanarro. Niza zome 9'za oza panani Sezareauarri rraui tirrarri −narrari.,
